commit_id,commit_date,content,author,type
d82ab9aed6864255587a004e444ed19558dbf243,Fri Jun 17 00:00:00 EDT 2005,clarification of order git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@191261 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
54d1ee227a17413cd9083b29b75dc5e12cc3b670,Fri Jun 17 00:00:00 EDT 2005,ignore git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@191259 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
b76388e3c47bf41127f279bd9cc5ec5976cb4c68,Fri Jun 17 00:00:00 EDT 2005,PR: MNG-486 use correct wagon for mirror git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@191257 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
29439c710c076548aaeb2e09dc0b9eed574c960e,Fri Jun 17 00:00:00 EDT 2005,PR: MNG-476 guarantee comands are executed in order git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@191256 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
60750dede2835565c84ada2da886dd11c18f4fda,Fri Jun 17 00:00:00 EDT 2005,Working on issue: MNG-469 o Changed <reports/> in the Model to <reporting/>  to accommodate the <reports/> inside of <reportSet/>. o Changed the report-plugin class <plugins/> inside of <report[ing]/> to <reporters/>  which means using a new class called Reporter (this is meant to be a Plugin-like model for reports  with reportSets rather than executions...) o Changed the MavenProject to reflect these two model changes o Added support to the inheritance assembler to perform deep inheritance of the reporting model (complete with calculations based on the <inherit/> attributes on Reporter and ReportSet). o Updated DoxiaMojo  Pom  and DefaultPluginVersionManager to reflect the new model classes and MavenProject methods. This is only round one of the changes for this issue. The next step is to start binding report configuration to the plugin manager via the lifecycle executor (it will traverse the reporting section  and verifyPlugin() to enable direct calls to the report's mojo). git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@191239 13f79535-47bb-0310-9956-ffa450edef68 John Dennis Casey,John Dennis Casey,commit
819c70975c1ce757190066a003697522ea76fadc,Fri Jun 17 00:00:00 EDT 2005,adding note about general resources git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@191221 13f79535-47bb-0310-9956-ffa450edef68 Jason van Zyl,Jason van Zyl,commit
1a89a7b75122cb32d7cdc670eabb1457fbd8471a,Fri Jun 17 00:00:00 EDT 2005,Resolving issue: MNG-480 o Added support for -Dmaven.repo.local command line override of the local repo o Propagating local repository location (either maven.repo.local  or from settings.xml) to ITs in Verifier o Re-enabled it0023 and it0026 o Removed warning in README.txt for maven-core-it. git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@191163 13f79535-47bb-0310-9956-ffa450edef68 John Dennis Casey,John Dennis Casey,commit
98b00e800451edc9b2b311356cea04d9bf0c130f,Fri Jun 17 00:00:00 EDT 2005,add objectweb git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@191119 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
bb39d626aab20982f57f77dce2353abfaab0100e,Fri Jun 17 00:00:00 EDT 2005,set file to copy git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@191114 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
80fa5ad89eda2d01a418770be23284ff9fb2df82,Fri Jun 17 00:00:00 EDT 2005,- fix issues with source mojo - attach source artifact for install/deploy git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@191113 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
fb065d7858fd4023019b1877313c2c181af8b2dc,Fri Jun 17 00:00:00 EDT 2005,PR: MNG-257 - hook up the source:jar goal to packaging  but only execute for non-SNAPSHOT builds - allow comma-delimited list of goals in phase definitions - only register necessary phases for the goals given git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@191111 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
f4fb75176a9a9317162ccd6cb5b3b9e3b810471e,Fri Jun 17 00:00:00 EDT 2005,remove old docs git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@191110 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
07ddeab2d1115de0c4ae1001cacce1a86176ef6e,Fri Jun 17 00:00:00 EDT 2005,ignore project file git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@191109 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
2d7f97bc31da318e825fa3422fb856cce957fd34,Fri Jun 17 00:00:00 EDT 2005,avoid NPE when no settings.xml file git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@191104 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
01e6c8daa613e61e2fc13dc9edcd850f88a5da99,Fri Jun 17 00:00:00 EDT 2005,PR: MNG-257 refactor artifact creation to all go through the factory  and assign the type handler from there. Attach EJB client to the EJB artifact so that it is installed/deployed along with it. git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@191096 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
3c2de055e8b594f7d07670fd5c3edfe45bde729c,Fri Jun 17 00:00:00 EDT 2005,ignore larget and togs git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@191093 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
7fc8dfba9d1408c4a504f70996ff8d5e709fad92,Thu Jun 16 00:00:00 EDT 2005,make the artifact type handlers configurable git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@191079 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
3c6c0c7a2c5662133985a8c026fef273c88974be,Thu Jun 16 00:00:00 EDT 2005,Taking out redundant sample settings.xml git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@191051 13f79535-47bb-0310-9956-ffa450edef68 John Dennis Casey,John Dennis Casey,commit
af66c7a37698de46eca906dd19d23e04efb2159f,Thu Jun 16 00:00:00 EDT 2005,Adding sample settings.xml files. One goes in the maven distro  the other is in the maven-settings project dir  for reference. The one in maven-settings is intended to be authoritative. git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@191043 13f79535-47bb-0310-9956-ffa450edef68 John Dennis Casey,John Dennis Casey,commit
a3cf96219f9eebed9ba620183b71f1a2eecef683,Thu Jun 16 00:00:00 EDT 2005,Resolving issue: MNG-379 o Added support for update-all and update-none when prompting the user. o Added --update-plugins/-F option to force an update of the plugins used in the project. o Added autoUpdate setting for the plugin registry. This is used when in non-interactive mode  to determine whether to register plugin updates o Added updateInterval to determine when/how often to check for updates to registered plugins. Supports three syntaxes:   - 'never'   - 'always'   - 'interval:XXX' (where XXX can be a combination of weeks  days  hours  and minutes in the syntax: 1w1d1h1m)          > this renders the interval syntax similar to 'interval:1w' to check every week.   NOTE: update intervals are calculated from the time a particular plugin was last checked. o Added lastChecked attribute for registered plugins  to use as a basis for calculating update-check interval o Added RuntimeInfo classes for maven-settings and maven-plugin-registry  to help in tracking the file each instance comes from  in addition to merging info which is useful when extracting the user-level instance from the merged instance (for persisting changes to the user instance  f.e.). o Changed verifyPlugin(..) to take an instance of Settings  to allow persistent decisions across the session (like update-all  update-none in the plugin version manager) This should take care of outstanding issues with this new feature. I'm closing the JIRA issue now  and we'll deal with any bugs/shortcomings as separate issues. git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@191021 13f79535-47bb-0310-9956-ffa450edef68 John Dennis Casey,John Dennis Casey,commit
f749c3a5aab88eef4845f3a35bb6757122097abb,Thu Jun 16 00:00:00 EDT 2005,o adding apt reference to the site git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@191019 13f79535-47bb-0310-9956-ffa450edef68 Jason van Zyl,Jason van Zyl,commit
e57f2dbb44c4985cccbf9340f03d7ce43ab1aec0,Thu Jun 16 00:00:00 EDT 2005,fix possible NPE git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@190975 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
ac2d8a7e831382797513fab99a28ffac201855c3,Thu Jun 16 00:00:00 EDT 2005,PR: MNG-415 implement provided scope git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@190930 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
4aeca8e8a9be5fb2d2160fd06a4a4789a290b427,Thu Jun 16 00:00:00 EDT 2005,Add TODO for address taf in notifiers git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@190907 13f79535-47bb-0310-9956-ffa450edef68 Emmanuel Venisse,Emmanuel Venisse,commit
9ebc9a7c0da827b26b8646a32b29983d33d26895,Thu Jun 16 00:00:00 EDT 2005,finish lifecycle doco git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@190880 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
21a22a1f46a40fb205ad57a63ca712bf61ab197e,Thu Jun 16 00:00:00 EDT 2005, git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@190877 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
8de5475d5ac9f956726d7d525723a35fdb01d329,Thu Jun 16 00:00:00 EDT 2005,first cut of lifecycle user doc git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@190871 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
49ea8e4001f9e0875957a47ae5090438d223e1ce,Thu Jun 16 00:00:00 EDT 2005,tweak the available phases git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@190870 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
b813c3d430a3aa5f2fa6cf7181ecf03faa6267dd,Wed Jun 15 00:00:00 EDT 2005,Working on issue: MNG-379 Added specified stop-gap patch for issue: MNG-473 (affects settings-builder and registry-builder) Today I've made the following progress on this so far: - Added a new project  called maven-plugin-registry  to house the model for this new file. - Developed/debugged/tested PluginVersionManager/DefaultPluginVersionManager to isolate the plugin-version checks/management code away from the PluginManager - Added interactiveMode (<interactiveMode>true|false</interactiveMode> directly under the root element of settings.xml  or -B short CLI option or --batch-mode CLI option  where the CLI options turn OFF interactiveMode). This will allow things like the maven-plugins build to register new plugins (and  for now  new versions of plugins) automatically. - Added user input handler for when interactiveMode = true  to get a yes/no on whether to use the discovered version over the installed version and/or no version at all. If there is no installed version  and the user selects 'n'  then the discovered version is used FOR THAT SESSION ONLY  and won't be recorded in the registry. - Added checks/recording rejected versions against the registry  before attempting to use the discovered version. Pending: - Still need to add update-policies  to determine two things:   1. how often to check for updates   2. what to do when updates are found (autoUpdate  etc.) git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@190854 13f79535-47bb-0310-9956-ffa450edef68 John Dennis Casey,John Dennis Casey,commit
d15513bd605afb9902fe93692c370306deff5515,Tue Jun 14 00:00:00 EDT 2005,o Added sourceLevel (meaning global vs. user) to most base classes in the model  to track for the purposes of rewriting the user-level settings ONLY. o Added an identity base class for many of these same base classes  to allow sorting/merging based on commit_id (shallow merging) using a common piece of code. o Added support for pluginUpdates (first pass) within the settings.xml  and support for merging this new section based on plugin key (g:a) Working toward: MNG-379 git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@190704 13f79535-47bb-0310-9956-ffa450edef68 John Dennis Casey,John Dennis Casey,commit
685ba3412b6b9af39ec6c311c9dd9a706c32fba9,Tue Jun 14 00:00:00 EDT 2005,Added projecthelp:effective-settings mojo git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@190615 13f79535-47bb-0310-9956-ffa450edef68 John Dennis Casey,John Dennis Casey,commit
fc378a7adef86163705195304ac1aee5eb390557,Tue Jun 14 00:00:00 EDT 2005,Fixing code to locate the settings files. git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@190610 13f79535-47bb-0310-9956-ffa450edef68 John Dennis Casey,John Dennis Casey,commit
140e01d80aa07573536cc61d88049c25a84f22de,Tue Jun 14 00:00:00 EDT 2005,Removing old component definition for MavenSettingsBuiler - this is provided by the maven-settings artifact now. git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@190600 13f79535-47bb-0310-9956-ffa450edef68 John Dennis Casey,John Dennis Casey,commit
1ed708a97bcedfcff28e46ac79a0b0d9eb6d36f4,Mon Jun 13 00:00:00 EDT 2005,Fixing for package rename in maven-profile from the other day... git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@190541 13f79535-47bb-0310-9956-ffa450edef68 John Dennis Casey,John Dennis Casey,commit
b4cfe5671125835f383e39935919abceca9b85b6,Mon Jun 13 00:00:00 EDT 2005,PR: MNG-261 Submitted by: Rahul Thakur Reviewed by:  Brett Porter Create artifact directories in the wagon so that they are only created when the file will actually be downloaded. git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@190539 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
ce3665851c653760544a3e825972d360c15466c7,Mon Jun 13 00:00:00 EDT 2005,o Re-adding support for user-level settings which are not assumed to be in ~ (for continuum and other server-style apps' convenience) o Adding support for global (installation-level) settings.xml file which is identical to the one in ~/.m2  and which will be overridden by user-level settings. The default location for this is ${maven.home}/settings.xml. o Adding IT to test merging of global- and user-level settings.xml files o Moved DefaultMavenSettingsBuilder/MavenSettingsBuilder to maven-settings project  to make them more generally available (to ant  for instance) Resolves issue: MNG-294 git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@190517 13f79535-47bb-0310-9956-ffa450edef68 John Dennis Casey,John Dennis Casey,commit
eb0a46b6bbe0884605cb5267654cc89c01e19b22,Mon Jun 13 00:00:00 EDT 2005,Fixing flaw from previous commit  where artifacts provided by the maven distro are excluded from the plugin artifact list. Now  we're using all artifacts referenced by the plugin in the artifacts list for that PluginDescriptor...the only drawback is since we're not using a repository layout for the maven /lib  there is no good way to include the artifact-path from /lib...we're using the artifact-file from the local repo for those deps. This SHOULDN'T cause a problem  but it's possible... git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@190414 13f79535-47bb-0310-9956-ffa450edef68 John Dennis Casey,John Dennis Casey,commit
a55fd046961ac4f3f11e2502a7d6f98c799e9ed0,Mon Jun 13 00:00:00 EDT 2005,o Adding ${plugin.*} expression support for mojos. Specifically  added support for ${plugin.artifacts} to retrieve the plugin's classpath artifacts. NOTE: There may be artifacts which are FILTERED by the resolution process  since they are provided in the maven distro. NOT SURE HOW BEST TO RESOLVE THAT...but it'll cause problems with people forking certain mojos  undoubtedly. May resolve: MNG-455 git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@190413 13f79535-47bb-0310-9956-ffa450edef68 John Dennis Casey,John Dennis Casey,commit
64ac374aea8e4c8ebe105e514b195c7b39aac390,Mon Jun 13 00:00:00 EDT 2005,Reordered builds to allow maven-profile and -settings to have a fresh maven-project when the local repo is erased. git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@190404 13f79535-47bb-0310-9956-ffa450edef68 John Dennis Casey,John Dennis Casey,commit
1fc7419f03ea98db387f5876e4cd99b887e9d6bf,Mon Jun 13 00:00:00 EDT 2005,o Added <properties/> for profiles configured in the pom.xml o Split ModelNormalizationUtils into two utility classes in the maven-profile and maven-settings projects  to be used for converting Profile instances from the settings.xml and profiles.xml into maven-model instances. git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@190344 13f79535-47bb-0310-9956-ffa450edef68 John Dennis Casey,John Dennis Casey,commit
d2e1f3c97556afa42972a9ef20d336fccaed4ad5,Sun Jun 12 00:00:00 EDT 2005,o Adding support for <executions/>  which means multiple runs of the same goal/set-of-goals with different configs. o Adding @phase declarations for those mojos that seem to be part of the main build  just for completeness o Added two ITs  to test that <executions/> doesn't mess up the normal operation  and to test multi-execution for a goal. Should resolve: MNG-172. git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@190335 13f79535-47bb-0310-9956-ffa450edef68 John Dennis Casey,John Dennis Casey,commit
0d8c115acfd0bca37ee2e0cf18afe05b89cfcbaf,Sun Jun 12 00:00:00 EDT 2005,update FAQ git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@190221 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
73d9813ee6ce87e8b3f3ac58561e6753a395f42a,Sun Jun 12 00:00:00 EDT 2005,update default values git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@190220 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
cc0099bccd3c4a692c9966b0713f409c017ba73b,Sun Jun 12 00:00:00 EDT 2005,fix broken link git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@190219 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
8918d09b7553bae3cdbfdf1160ef6e60f8febf37,Sun Jun 12 00:00:00 EDT 2005,remove MAVEN_OPTS - no need for such a high setting  and make it consistent with the shell script also  the form of MAVEN_OPTS did not work when it was already set due to extra quoting git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@190218 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
1c0f134fa562516f6ad935451c2deee278a44490,Sun Jun 12 00:00:00 EDT 2005,add building doc git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@190215 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
d2b6e095abc32a481db0f8fabb01269e4a98ce8c,Sun Jun 12 00:00:00 EDT 2005,add location of svn repo  and instructions for building Maven 2.0 git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@190212 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
f51bb224332008b9060d7e9064207a1cc5277ac5,Sat Jun 11 00:00:00 EDT 2005,correct doc  import git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@190072 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
7dab9ff71ae4fe747ac29d141ed80eeda8c7167b,Fri Jun 10 00:00:00 EDT 2005,Add plexus-utils dep for override version found in transitive dependencies git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@190042 13f79535-47bb-0310-9956-ffa450edef68 Emmanuel Venisse,Emmanuel Venisse,commit
6bb22f701cea0b968b56fdd62de06e087d3754f6,Fri Jun 10 00:00:00 EDT 2005,switch to '.' so that the expression can look like ${pom.*} when refid is pom git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@190024 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
a91802d46d9fefae5ad379e74ff727d386a92ab8,Fri Jun 10 00:00:00 EDT 2005,PR: MNG-463 safety guard against bootstrapping with a Maven Home that is not empty  and not a previous Maven installation git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@189892 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
a86c54a3dd92f1a4cabaac47ec2018aad37fd228,Thu Jun 09 00:00:00 EDT 2005,fix scm since it is not located under parent directory git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@189885 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
43ff6039638ca6da5729eeda0530f86463a53f44,Thu Jun 09 00:00:00 EDT 2005,temporary so it will build with alpha-2 git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@189883 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
3fff37a88d02ae15d30b72b92c404fbcf09f94b3,Thu Jun 09 00:00:00 EDT 2005,update parent reference for access to CI settings git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@189882 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
45d95aa6fb5ed9efd4eb501aa2abee2df98855c5,Thu Jun 09 00:00:00 EDT 2005,update parent references to get access to the ci settings git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@189881 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
a787f8dd0e6052ed2ecb28a867cf81e1dbd57ad6,Thu Jun 09 00:00:00 EDT 2005,add ci management git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@189878 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
fc0ec82e844be2bcb5af67961fc87fa3eecd2f26,Thu Jun 09 00:00:00 EDT 2005,allow no repo in settings.xml git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@189875 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
cb291e9fa290e25ea6a0a215f10926be6b4c621d,Thu Jun 09 00:00:00 EDT 2005,PR: MNG-460 Submitted by: Nicola Ken Barozzi Reviewed by:  Brett Porter (applied with modifications) Replace setProperty by a chained property helper  set up automatically when the POM is first declared. git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@189873 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
2a8ed2f3391fdcd9f72c2d5c9a4c2064bcdb63d4,Thu Jun 09 00:00:00 EDT 2005,PR: MNG-154 Define the lifecycle according to packaging. Some more work on the structure of this is required. git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@189871 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
ed42ac9ad6f555e76189ea4228e1d161cf50edb5,Thu Jun 09 00:00:00 EDT 2005,ignore target git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@189868 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
9da4eec756289053489d571a6295af00b4e77833,Thu Jun 09 00:00:00 EDT 2005,fix the bootstrap for windows sans cygwin git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@189859 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
379863a9464a90d388dd8db7b4fcf1b0cc2c9dc7,Thu Jun 09 00:00:00 EDT 2005,PR: MNG-451 Submitted by: Kenney Westerhof Reviewed by:  Brett Porter make configurator configurable! git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@189856 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
e84dc8c753213d529c158d15e4a42a085bfb0f6d,Thu Jun 09 00:00:00 EDT 2005,Fixing reporting problem due to inlining the old per-artifact reports into the repository report. Turned a couple of ERROR's to WARNING's. git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@189788 13f79535-47bb-0310-9956-ffa450edef68 John Dennis Casey,John Dennis Casey,commit
80950076908fb75669f1f98450019b26e7c61d5e,Thu Jun 09 00:00:00 EDT 2005,Fixing nested iterator confusion that was leading to NoSuchElementException git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@189787 13f79535-47bb-0310-9956-ffa450edef68 John Dennis Casey,John Dennis Casey,commit
d1e7f4d5ad3155cc9f1a4a5fdc0ece21f78df284,Thu Jun 09 00:00:00 EDT 2005,Solving MRM-4. If the source pom doesn't exist  it'll check for the existence of the target pom before writing the skeleton. It'll always try to verify/patch the MD5/SHA1 for the target pom. git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@189785 13f79535-47bb-0310-9956-ffa450edef68 John Dennis Casey,John Dennis Casey,commit
8a257be6fcf001140fac24fe02bfec429b5b1ce1,Thu Jun 09 00:00:00 EDT 2005,Fixed problems with merging profile-defined properties into the project  and fixed the ITs testing profile definitions in the process. This should finally resolve MNG-421 git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@189768 13f79535-47bb-0310-9956-ffa450edef68 John Dennis Casey,John Dennis Casey,commit
2ab04f7c84bcb5a054d0c61789338bade3b6caaa,Thu Jun 09 00:00:00 EDT 2005,don't use cachedModel - it's null first time round  and we want to modify the current model. Note that this modifies the cached version anyway. git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@189732 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
8e5a4620357efda310e5edc09051f98baa746ed0,Thu Jun 09 00:00:00 EDT 2005,some clean up git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@189727 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
b0bdf5a54e5302579bd42c31ab05476fecc0504c,Thu Jun 09 00:00:00 EDT 2005,use newer modello git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@189725 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
4a7778d69b72a9df883b3736530774a4e340c33e,Thu Jun 09 00:00:00 EDT 2005,ignore target  logs git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@189724 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
78078577a0baa913a964ce5e9893432eebd0b4d4,Wed Jun 08 00:00:00 EDT 2005,adding snippet markers so i can reference with a macro inside doxia doco git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@189684 13f79535-47bb-0310-9956-ffa450edef68 Jason van Zyl,Jason van Zyl,commit
eba2327c6625822b3cc39ac63d744abb0997f8aa,Wed Jun 08 00:00:00 EDT 2005,commenting out ITs 22 and 23 until I get the chance to fix them. git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@189680 13f79535-47bb-0310-9956-ffa450edef68 John Dennis Casey,John Dennis Casey,commit
f8205e72f7634f942d77b0318f76327ad3677e06,Wed Jun 08 00:00:00 EDT 2005,PR: MNG-276 Submitted by: Rahul Thakur Reviewed by:  Brett Porter improve output during archetype creation git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@189679 13f79535-47bb-0310-9956-ffa450edef68 Brett Leslie Porter,Brett Leslie Porter,commit
dd24bf77d55a081e2c5c048d32f34cfeef365ad1,Wed Jun 08 00:00:00 EDT 2005,Follow-on to finish the fix for MNG-421. This adds external profile repositories to the artifactRepository construction used in resolving parent POMs. git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@189670 13f79535-47bb-0310-9956-ffa450edef68 John Dennis Casey,John Dennis Casey,commit
30b14347234faee9d35df00d18795ca8be37ac29,Wed Jun 08 00:00:00 EDT 2005,Resolving: MNG-421 o External profiles (from settings.xml  profiles.xml) are now available before the main MavenProject is constructed  which allows repositories defined in external profiles to be used to resolve project parents and dependencies. NOTE: I need to double-check whether the profile-defined repos are actually used to resolve the parent project(s)...there may be another commit following on the heels of this one. git-svn-commit_id: https://svn.apache.org/repos/asf/maven/components/trunk@189667 13f79535-47bb-0310-9956-ffa450edef68 John Dennis Casey,John Dennis Casey,commit
